Unnamed: 0,ul_total_num_pkts,ul_total_num_bytes,ul_min_pkt_size,ul_max_pkt_size,ul_mean_pkt_size,ul_std_pkt_size,ul_min_iat,ul_max_iat,ul_mean_iat,ul_std_iat,ul_dur,dl_total_num_pkts,dl_total_num_bytes,dl_min_pkt_size,dl_max_pkt_size,dl_mean_pkt_size,dl_std_pkt_size,dl_min_iat,dl_max_iat,dl_mean_iat,dl_std_iat,dl_dur,ip_A,port_A,ip_B,port_B,protocal,action,app
10,32.0,4966.0,52.0,663.0,155.1875,219.8957872676612,6.2e-05,20.001196,2.67078270967742,6.187381518001334,82.79426400000001,30.0,22566.0,40.0,1290.0,752.2,586.0263263475574,7e-05,20.026371,2.854979068965517,6.372807686713834,82.79439299999999,177283012,44891.0,2726103045,443.0,1,0,0
11,11.0,1479.0,52.0,645.0,134.45454545454547,180.5881300841025,5.6e-05,0.954689,0.1008164,0.3000780831073435,1.008164,12.0,8765.0,52.0,1290.0,730.4166666666666,595.3728332784933,2.5e-05,0.900886,0.090801,0.2691890454030401,0.998811,177283012,44900.0,2726103045,443.0,1,0,0
12,1.0,64.0,64.0,64.0,64.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,110.0,110.0,110.0,110.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,48733.0,2152970537,53.0,0,0,0
13,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,149.0,149.0,149.0,149.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,49375.0,2152970536,53.0,0,0,0
14,1.0,72.0,72.0,72.0,72.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,336.0,336.0,336.0,336.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,49486.0,2152970536,53.0,0,0,0
15,30.0,27077.0,52.0,1290.0,902.5666666666668,560.3839006359426,2.2e-05,0.136972,0.008387724137931,0.0259708691214056,0.243244,19.0,4873.0,52.0,1290.0,256.4736842105263,429.2214357830612,3.8e-05,0.126611,0.0129788888888888,0.0307682631330113,0.23362,177283012,51511.0,2899904782,443.0,1,0,0
16,7.0,1288.0,52.0,720.0,184.0,247.7209451513268,0.001008,0.068301,0.0262031666666666,0.0274192043313927,0.157219,7.0,944.0,52.0,423.0,134.85714285714286,137.1209059813377,0.000144,0.057102,0.0222481666666666,0.0254598731922738,0.133489,177283012,51512.0,2899904782,443.0,1,0,0
17,7.0,1432.0,52.0,864.0,204.57142857142856,300.09323947891994,0.000269,0.118284,0.0331988333333333,0.04524067032402,0.199193,7.0,935.0,52.0,423.0,133.57142857142858,137.39099575403665,0.000106,0.108067,0.0296891666666666,0.0424080119478226,0.178135,177283012,51513.0,2899904782,443.0,1,0,0
18,1.0,52.0,52.0,52.0,52.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,52.0,52.0,52.0,52.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,54121.0,2899904138,443.0,1,0,0
19,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,149.0,149.0,149.0,149.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,55909.0,2152970536,53.0,0,0,0
20,1.0,64.0,64.0,64.0,64.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,110.0,110.0,110.0,110.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,56035.0,2152970537,53.0,0,0,0
21,34.0,11460.0,52.0,870.0,337.05882352941177,292.885844053718,0.11136,16.842081,4.12297103030303,5.0909424507836185,136.058044,51.0,12935.0,52.0,1099.0,253.62745098039213,273.17818073809,7.4e-05,16.858447,2.7206841,4.574802061769223,136.034205,177283012,59576.0,2726103047,443.0,1,0,0
22,20.0,2557.0,52.0,204.0,127.85,77.82116813905016,0.106781,19.424554,6.881776631578948,7.612774768413984,130.753756,30.0,6967.0,52.0,557.0,232.2333333333333,232.4537304101812,7e-05,19.434163,4.508413241379309,6.959547094308579,130.74398399999998,177283012,59577.0,2726103047,443.0,1,0,0
23,45.0,13950.0,52.0,826.0,310.0,368.9900220380442,6.4e-05,16.864983,2.973074431818182,4.77709839158272,130.815275,45.0,12706.0,52.0,711.0,282.35555555555555,305.46314727546815,0.0001,16.87437,2.9728624545454547,4.7829596126904255,130.805948,177283012,59578.0,2726103047,443.0,1,0,0
24,3.0,187.0,52.0,83.0,62.333333333333336,17.8978583448784,0.001737,0.022895,0.0123159999999999,0.0149609652763449,0.0246319999999999,2.0,104.0,52.0,52.0,52.0,0.0,0.002117,0.002117,0.002117,4.7843152750592335,0.002117,177283012,59579.0,2726103047,443.0,1,0,0
25,78.0,22359.0,52.0,607.0,286.65384615384613,255.9499152976205,6.8e-05,17.875359,1.7670707662337666,4.145837827460131,136.06444900000002,112.0,28241.0,52.0,1290.0,252.1517857142857,283.8667435697437,5.1e-05,17.898977,1.2257175765765764,3.548746158739132,136.05465099999998,177283012,59581.0,2726103047,443.0,1,0,0
26,36.0,8763.0,52.0,833.0,243.41666666666663,263.28283271037634,6.8e-05,19.281514,3.8836505142857143,6.454051825406248,135.927768,44.0,15755.0,52.0,1290.0,358.0681818181818,408.3384026234643,2.7e-05,19.292221,3.160893302325581,6.010368656856906,135.918412,177283012,59582.0,2726103047,443.0,1,0,0
27,30.0,10159.0,52.0,833.0,338.6333333333333,369.0702655586605,7.4e-05,19.380825,4.689016241379312,6.813656764796522,135.98147100000003,40.0,12911.0,52.0,1290.0,322.775,374.2962276401421,4.1e-05,19.390735,3.486442974358974,6.211883807822384,135.971276,177283012,59583.0,2726103047,443.0,1,0,0
28,16.0,2183.0,52.0,583.0,136.4375,179.66077989737587,6.2e-05,20.000915,1.3651647999999998,5.15574923107198,20.477472,15.0,6798.0,52.0,1290.0,453.2,519.3834531717114,6.2e-05,20.033227,1.4620082857142858,5.345353643542607,20.468116,177283012,59584.0,2726103047,443.0,1,0,0
29,15.0,1576.0,52.0,559.0,105.06666666666666,133.3981509117224,7e-05,20.00045,1.4481216428571428,5.339921565727039,20.273703,13.0,6092.0,40.0,1290.0,468.61538461538464,556.0432444905609,7e-05,20.025059,1.6895439999999995,5.7742981657986805,20.274528,177283012,59585.0,2726103047,443.0,1,0,0
30,15.0,1656.0,52.0,610.0,110.4,147.4729030800477,5.6e-05,20.000501,1.4474112142857145,5.3400609634524585,20.263757,13.0,5679.0,52.0,1290.0,436.84615384615387,532.0709298194878,3.6e-05,20.027035,1.687884666666667,5.775411717492975,20.254616,177283012,59588.0,2726103047,443.0,1,0,0
31,15.0,1872.0,52.0,826.0,124.8,200.68603766651455,4.8e-05,20.000416,1.4472620714285716,5.3400885379833065,20.261669,13.0,5780.0,40.0,1290.0,444.61538461538464,536.5594932005115,6.4e-05,20.024961,1.688814,5.774461736460464,20.265768,177283012,59589.0,2726103047,443.0,1,0,0
32,1.0,63.0,63.0,63.0,63.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,257.0,257.0,257.0,257.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,59592.0,2152970536,53.0,0,0,0
33,15.0,1679.0,52.0,665.0,111.93333333333334,159.30180999180976,5.8e-05,20.000393,1.4520272142857142,5.338865446175377,20.328381,13.0,6162.0,52.0,1290.0,474.0,560.3009607939886,5e-05,20.015039,1.6931150000000004,5.770089129162645,20.317380000000004,177283012,59593.0,2726103047,443.0,1,0,0
34,54.0,10402.0,52.0,433.0,192.6296296296296,171.64545471520222,0.042898,5.92244,2.670447509433962,2.020288905314255,141.533718,54.0,3564.0,52.0,94.0,66.0,19.984899960097238,9.2e-05,6.017573,2.6693965283018866,2.0465856865629197,141.478016,177283012,34948.0,2726105733,443.0,1,1,0
35,6736.0,8602402.0,52.0,1290.0,1277.0786817102137,108.01833294500892,7e-06,9.363706,0.0203906506310319,0.3715083348854326,137.331032,1614.0,99783.0,52.0,1290.0,61.82342007434944,88.24012170879179,2e-05,9.385829,0.085132576565406,0.7581132650742145,137.318846,177283012,38259.0,2726103048,443.0,1,1,0
36,1.0,52.0,52.0,52.0,52.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,52.0,52.0,52.0,52.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,43681.0,3627729290,443.0,1,1,0
37,1.0,63.0,63.0,63.0,63.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,257.0,257.0,257.0,257.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,44354.0,2152970536,53.0,0,1,0
38,18.0,1844.0,52.0,647.0,102.44444444444444,142.78746947091855,5.2e-05,20.002225,1.2080824705882356,4.844156894183407,20.537402000000004,18.0,12759.0,40.0,1290.0,708.8333333333334,604.7460575461795,2.3e-05,20.02411,1.208043117647059,4.849574363718556,20.536733,177283012,44934.0,2726103045,443.0,1,1,0
39,52.0,27798.0,52.0,1183.0,534.5769230769231,557.9758708028421,0.000109,9.383895,1.70569637254902,2.6504847361168333,86.99051500000002,51.0,16673.0,52.0,1290.0,326.921568627451,331.75881860998084,0.000116,9.393437,1.739528,2.673786898544849,86.9764,177283012,44935.0,2726103045,443.0,1,1,0
40,36.0,17908.0,52.0,1183.0,497.44444444444446,550.0395021889373,5.1e-05,7.121573,1.5102195142857142,2.308038439538335,52.857683,35.0,12121.0,52.0,1290.0,346.3142857142857,367.6771098978792,5.1e-05,7.131591,1.554358176470588,2.334952028574119,52.848178,177283012,44937.0,2726103045,443.0,1,1,0
41,12.0,3168.0,52.0,1173.0,264.0,428.8534396822215,9.3e-05,6.931508,0.7961696363636364,2.0836767787864927,8.757866,11.0,5293.0,52.0,1290.0,481.1818181818182,548.3797622417914,9.8e-05,6.982101,0.8748483,2.195216060410053,8.748483,177283012,44938.0,2726103045,443.0,1,1,0
42,4.0,239.0,52.0,83.0,59.75,15.5,0.00524,33.176596,12.74268366666667,17.87488285758596,38.22805100000001,4.0,215.0,40.0,83.0,53.75,20.303940504246956,0.005264,33.256916,12.75626033333333,17.92933364682905,38.26878099999999,177283012,47593.0,920735266,443.0,1,1,0
43,23.0,4753.0,52.0,1290.0,206.65217391304347,367.2707211427228,2.5e-05,20.648952,0.9558443636363636,4.398594864742014,21.028576,19.0,7172.0,52.0,576.0,377.4736842105263,234.76332489009076,1.8e-05,20.740609,1.166015611111111,4.885263809870638,20.988281,177283012,52980.0,1796654228,443.0,1,1,0
44,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,149.0,149.0,149.0,149.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,53793.0,2152970536,53.0,0,1,0
45,2.0,132.0,52.0,80.0,66.0,19.79898987322333,0.037405,0.037405,0.037405,4.820720390722171,0.037405,1.0,77.0,77.0,77.0,77.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,57795.0,1249713852,5228.0,1,1,0
46,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,149.0,149.0,149.0,149.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,57889.0,2152970536,53.0,0,1,0
47,33.0,8114.0,52.0,870.0,245.87878787878788,281.8647456644496,6.5e-05,17.248643,4.315536156249999,6.566424772963753,138.09715699999998,33.0,8023.0,52.0,598.0,243.12121212121207,250.68528047830185,9.7e-05,17.258147,4.314776500000001,6.573336010043798,138.07284800000002,177283012,59617.0,2726103047,443.0,1,1,0
48,55.0,5606.0,52.0,204.0,101.92727272727272,71.79055301140605,5e-05,9.66365,2.527568555555556,3.700411602173194,136.48870200000002,55.0,12638.0,52.0,559.0,229.78181818181815,229.54477420974624,5.4e-05,9.672659,2.527399944444445,3.70698030533845,136.479597,177283012,59618.0,2726103047,443.0,1,1,0
49,20.0,8780.0,52.0,826.0,439.0,397.05362225695467,0.115726,17.273699,6.781618263157895,7.3377812830945155,128.850747,30.0,9538.0,52.0,1084.0,317.93333333333334,371.0163983115732,3.2e-05,17.284212,4.442593344827587,6.7464246939997,128.83520700000005,177283012,59619.0,2726103047,443.0,1,1,0
50,3.0,187.0,52.0,83.0,62.333333333333336,17.8978583448784,0.000317,0.008952,0.0046345,0.0061058670555458,0.009269,3.0,156.0,52.0,52.0,52.0,0.0,0.000288,0.000689,0.0004885,0.0002835498192558,0.000977,177283012,59620.0,2726103047,443.0,1,1,0
51,36.0,15930.0,52.0,833.0,442.5,396.0392837657829,0.20716,9.535359,3.902059085714286,3.8343107341737706,136.572068,54.0,12906.0,52.0,579.0,239.0,243.0779050521217,3.1e-05,9.545654,2.576603867924528,3.628118158186444,136.560005,177283012,59621.0,2726103047,443.0,1,1,0
52,48.0,12066.0,52.0,583.0,251.375,259.5996610986871,5.3e-05,9.635789,2.903619446808511,3.795695500082623,136.47011400000002,55.0,17223.0,52.0,815.0,313.1454545454545,352.8784502819642,5.7e-05,9.645107,2.5270516111111108,3.678816555639129,136.46078699999998,177283012,59622.0,2726103047,443.0,1,1,0
53,116.0,33854.0,52.0,570.0,291.8448275862069,257.92319731296743,6e-05,5.92836,1.234729182608696,1.758448821523832,141.99385600000002,163.0,35008.0,52.0,522.0,214.7730061349693,208.0600073878704,3.6e-05,5.951847,0.8763444074074074,1.5958574673699533,141.967794,177283012,59623.0,2726103047,443.0,1,1,0
54,3.0,187.0,52.0,83.0,62.333333333333336,17.8978583448784,0.000307,0.009427,0.004867,0.0064488138444213,0.009734,3.0,156.0,52.0,52.0,52.0,0.0,8.4e-05,8.6e-05,8.5e-05,1.4142135623731009e-06,0.00017,177283012,59624.0,2726103047,443.0,1,1,0
55,4.0,239.0,52.0,83.0,59.75,15.5,0.000676,0.015822,0.006221,0.0083479746645518,0.018663,3.0,156.0,52.0,52.0,52.0,0.0,0.000152,0.002145,0.0011485,0.0014092638149047,0.002297,177283012,59625.0,2726103047,443.0,1,1,0
56,4.0,239.0,52.0,83.0,59.75,15.5,7.7e-05,0.00904,0.0031556666666666,0.0050978099546112,0.009467,3.0,156.0,52.0,52.0,52.0,0.0,0.000173,0.000413,0.000293,0.0001697056274847,0.000586,177283012,59626.0,2726103047,443.0,1,1,0
57,1.0,69.0,69.0,69.0,69.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,126.0,126.0,126.0,126.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177283012,62940.0,2152970536,53.0,0,1,0
58,1.0,66.0,66.0,66.0,66.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,106.0,106.0,106.0,106.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,3274.0,2152970537,53.0,0,2,1
59,1.0,73.0,73.0,73.0,73.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,89.0,89.0,89.0,89.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,5093.0,2152970537,53.0,0,2,1
60,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,92.0,92.0,92.0,92.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,6484.0,2152970537,53.0,0,2,1
61,1.0,65.0,65.0,65.0,65.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,104.0,104.0,104.0,104.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,10483.0,2152970537,53.0,0,2,1
62,1.0,66.0,66.0,66.0,66.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,111.0,111.0,111.0,111.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,13617.0,2152970537,53.0,0,2,1
63,1.0,62.0,62.0,62.0,62.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,102.0,102.0,102.0,102.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,17135.0,2152970537,53.0,0,2,1
64,1.0,64.0,64.0,64.0,64.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,109.0,109.0,109.0,109.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,20940.0,2152970537,53.0,0,2,1
65,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,92.0,92.0,92.0,92.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,21194.0,2152970537,53.0,0,2,1
66,1.0,64.0,64.0,64.0,64.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,122.0,122.0,122.0,122.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,23499.0,2152970537,53.0,0,2,1
67,1.0,60.0,60.0,60.0,60.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,76.0,76.0,76.0,76.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,24258.0,2152970537,53.0,0,2,1
68,1.0,64.0,64.0,64.0,64.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,109.0,109.0,109.0,109.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,26004.0,2152970537,53.0,0,2,1
69,1.0,68.0,68.0,68.0,68.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,108.0,108.0,108.0,108.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,30445.0,2152970537,53.0,0,2,1
70,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,115.0,115.0,115.0,115.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177328148,31288.0,2152970537,53.0,0,2,1
71,13142.0,928858.0,52.0,803.0,70.67858773398265,40.79613348856106,2.3e-05,28.762376,0.0105249412525682,0.3642401428482149,138.308253,54275.0,68071804.0,52.0,1290.0,1254.2018240442192,183.54988672616287,1.8e-05,28.799526,0.0025479354755499,0.179376212535074,138.28664999999998,177328148,33907.0,3229408466,443.0,1,2,1
72,12.0,1134.0,52.0,428.0,94.5,107.99705383186912,6e-05,65.030461,5.919690636363637,19.604829143685187,65.116597,10.0,1053.0,52.0,268.0,105.3,75.62928592079187,0.000101,65.067812,7.234362333333333,21.68754426328996,65.109261,177328148,39426.0,520969491,443.0,1,2,1
73,498.0,181185.0,52.0,1290.0,363.82530120481925,511.7986702558572,2.3e-05,22.014794,0.3043663038229375,2.034819036493375,151.27005299999996,401.0,299539.0,52.0,1290.0,746.9800498753117,564.5823009987096,2e-05,22.037691,0.3781522849999998,2.2647335098675776,151.26091399999996,177328148,39428.0,520969491,443.0,1,2,1
74,220.0,31239.0,52.0,1011.0,141.99545454545455,118.0547236982226,7.2e-05,43.027692,0.6176031735159818,3.1558447111782395,135.255095,232.0,23581.0,52.0,284.0,101.64224137931036,54.130886192414366,2.4e-05,42.99454,0.5854806536796537,3.074889168477615,135.24603100000002,177328148,39430.0,520969491,443.0,1,2,1
75,545.0,39281.0,52.0,584.0,72.07522935779816,57.96173172746131,2.5e-05,54.158574,0.2535701654411765,2.715967244996297,137.94217,1411.0,1694120.0,52.0,1290.0,1200.652019844082,297.95185500672034,2e-05,54.129983,0.0978513063829787,1.6904719955914178,137.97034200000002,177328148,39557.0,3229408465,443.0,1,2,1
76,32.0,2672.0,52.0,677.0,83.5,116.13396046890657,2.7e-05,119.99623,3.8728166451612895,21.551593604257828,120.057316,47.0,48214.0,40.0,1290.0,1025.8297872340424,491.8713299028401,2e-05,119.996237,2.6099324565217388,17.692281426834153,120.056893,177328148,39558.0,3229408465,443.0,1,2,1
77,534.0,34393.0,52.0,576.0,64.40636704119851,29.707858934323266,2.4e-05,2.711624,0.005829583489681,0.1174663447391584,3.107168,613.0,768986.0,52.0,1290.0,1254.463295269168,186.12219448867543,1.8e-05,2.671144,0.0050774264705882,0.1080479715479032,3.107385,177328148,39559.0,3229408465,443.0,1,2,1
78,371.0,22893.0,52.0,579.0,61.70619946091645,36.36158411429084,3.9e-05,0.012341,0.000562281081081,0.0018094813902909,0.208044,486.0,610859.0,52.0,1290.0,1256.9115226337449,176.89978055893832,2.5e-05,0.064473,0.0005323030927835,0.0034944168203211,0.258167,177328148,39561.0,3229408465,443.0,1,2,1
79,7.0,1994.0,52.0,1102.0,284.85714285714283,406.6712138699716,0.001356,0.049132,0.0220711666666666,0.0190613103265926,0.132427,9.0,1181.0,52.0,504.0,131.22222222222223,147.96940374430264,3.8e-05,0.050478,0.01543,0.017799636280393,0.12344,177328148,44289.0,2899902852,443.0,1,2,1
80,11.0,1509.0,52.0,473.0,137.1818181818182,161.23139779944736,6e-05,0.046385,0.0076163,0.0142647291990497,0.076163,8.0,2115.0,52.0,1290.0,264.375,422.3573089560206,4.2e-05,0.041452,0.0096938571428571,0.0151748899548845,0.067857,177328148,44601.0,520969498,443.0,1,2,1
81,58.0,6410.0,52.0,775.0,110.51724137931036,111.01260263201516,6.5e-05,38.370107,2.6051747017543865,6.278364510430648,148.49495800000005,46.0,8793.0,52.0,1290.0,191.15217391304347,320.8258764426104,7.5e-05,38.41389,3.2996896,6.930640117069951,148.486032,177328148,45685.0,520969484,443.0,1,2,1
82,12.0,1136.0,52.0,430.0,94.66666666666669,108.55860029021052,9.1e-05,65.029584,5.919681545454544,19.604541743140963,65.11649699999998,10.0,1053.0,52.0,268.0,105.3,75.62928592079187,0.00012,65.069465,7.234158222222222,21.68824081804384,65.107424,177328148,57012.0,520969507,443.0,1,2,1
83,12.0,1138.0,52.0,432.0,94.83333333333331,109.12031169421404,6.3e-05,65.023111,5.919060727272727,19.602600290105688,65.109668,10.0,1053.0,52.0,268.0,105.3,75.62928592079187,9e-05,65.060326,7.233423666666667,21.68508929751673,65.100813,177328148,57014.0,520969507,443.0,1,2,1
84,101.0,111695.0,52.0,1290.0,1105.8910891089108,417.43478295393874,2.3e-05,0.211037,0.00587807,0.0239217479831806,0.587807,76.0,8414.0,52.0,1290.0,110.71052631578948,244.95985063077708,2.5e-05,0.201896,0.00771616,0.0280953825868911,0.578712,177328148,57017.0,520969507,443.0,1,2,1
85,1.0,76.0,76.0,76.0,76.0,206.5868462645341,0.8814638376540587,21.455888546961326,2.515924283224501,4.820720390722171,0.0,1.0,92.0,92.0,92.0,92.0,354.37226486840325,1.1230312008547008,21.12472385897436,2.7870865706397736,4.7843152750592335,0.0,177301229,1108.0,2152970536,53.0,0,3,1
